order_id,order_date,order_customer_id,order_status
5242,8/25/2013 0:00,3853,PENDING_PAYMENT
5243,8/25/2013 0:00,5388,COMPLETE
5244,8/25/2013 0:00,1216,COMPLETE
5245,8/25/2013 0:00,11361,COMPLETE
5246,8/25/2013 0:00,8427,ON_HOLD
5247,8/25/2013 0:00,9549,COMPLETE
5248,8/25/2013 0:00,865,CLOSED
5249,8/25/2013 0:00,11703,PENDING_PAYMENT
5250,8/25/2013 0:00,1443,COMPLETE
5251,8/25/2013 0:00,3975,ON_HOLD
5252,8/25/2013 0:00,7618,COMPLETE
5253,8/25/2013 0:00,4081,PENDING
5254,8/25/2013 0:00,1634,PENDING_PAYMENT
5255,8/25/2013 0:00,5993,SUSPECTED_FRAUD
5256,8/25/2013 0:00,4391,CANCELED
5257,8/25/2013 0:00,7621,PENDING_PAYMENT
5258,8/25/2013 0:00,4067,COMPLETE
5259,8/25/2013 0:00,3738,PROCESSING
5260,8/25/2013 0:00,2032,ON_HOLD
5261,8/25/2013 0:00,9159,COMPLETE
5262,8/25/2013 0:00,7925,COMPLETE
5263,8/25/2013 0:00,4333,PENDING_PAYMENT
5264,8/25/2013 0:00,6631,PENDING_PAYMENT
5265,8/25/2013 0:00,8447,PENDING_PAYMENT
5266,8/25/2013 0:00,11947,COMPLETE
5267,8/25/2013 0:00,11575,PROCESSING
5268,8/25/2013 0:00,1782,CLOSED
5269,8/25/2013 0:00,11930,PENDING_PAYMENT
5270,8/25/2013 0:00,1012,CANCELED
5271,8/25/2013 0:00,5656,PENDING_PAYMENT
5272,8/25/2013 0:00,5451,CLOSED
5273,8/25/2013 0:00,3787,PENDING_PAYMENT
5274,8/25/2013 0:00,10441,CLOSED
5275,8/25/2013 0:00,8248,COMPLETE
5276,8/26/2013 0:00,5771,ON_HOLD
5277,8/26/2013 0:00,583,COMPLETE
5278,8/26/2013 0:00,7094,PROCESSING
5279,8/26/2013 0:00,7753,PENDING
5280,8/26/2013 0:00,6602,COMPLETE
5281,8/26/2013 0:00,4227,PENDING_PAYMENT
5282,8/26/2013 0:00,9298,CLOSED
5283,8/26/2013 0:00,548,PENDING_PAYMENT
5284,8/26/2013 0:00,12332,CLOSED
5285,8/26/2013 0:00,10739,PROCESSING
5286,8/26/2013 0:00,787,PENDING
5287,8/26/2013 0:00,2628,ON_HOLD
5288,8/26/2013 0:00,9984,COMPLETE
5289,8/26/2013 0:00,6500,COMPLETE
5290,8/26/2013 0:00,6668,CLOSED
5291,8/26/2013 0:00,482,PROCESSING
5292,8/26/2013 0:00,8131,PROCESSING
5293,8/26/2013 0:00,157,PENDING_PAYMENT
5294,8/26/2013 0:00,3062,ON_HOLD
5295,8/26/2013 0:00,1940,PENDING_PAYMENT
5296,8/26/2013 0:00,9940,PENDING_PAYMENT
5297,8/26/2013 0:00,10303,PENDING_PAYMENT
5298,8/26/2013 0:00,6789,COMPLETE
5299,8/26/2013 0:00,1503,CLOSED
5300,8/26/2013 0:00,10538,PENDING_PAYMENT
5301,8/26/2013 0:00,8645,PROCESSING
5302,8/26/2013 0:00,6493,COMPLETE
5303,8/26/2013 0:00,12434,PENDING
5304,8/26/2013 0:00,5751,PENDING_PAYMENT
5305,8/26/2013 0:00,1517,COMPLETE
5306,8/26/2013 0:00,744,COMPLETE
5307,8/26/2013 0:00,9442,COMPLETE
5308,8/26/2013 0:00,5456,COMPLETE
5309,8/26/2013 0:00,5769,COMPLETE
5310,8/26/2013 0:00,8659,PROCESSING
5311,8/26/2013 0:00,7798,COMPLETE
5312,8/26/2013 0:00,9056,COMPLETE
5313,8/26/2013 0:00,194,PENDING
5314,8/26/2013 0:00,1451,PENDING_PAYMENT
5315,8/26/2013 0:00,1705,PENDING_PAYMENT
5316,8/26/2013 0:00,7394,COMPLETE
5317,8/26/2013 0:00,6224,COMPLETE
5318,8/26/2013 0:00,11354,COMPLETE
5319,8/26/2013 0:00,8305,ON_HOLD
5320,8/26/2013 0:00,9237,PROCESSING
5321,8/26/2013 0:00,3364,PENDING
5322,8/26/2013 0:00,4933,PENDING
5323,8/26/2013 0:00,9241,SUSPECTED_FRAUD
5324,8/26/2013 0:00,8558,PROCESSING
5325,8/26/2013 0:00,5852,SUSPECTED_FRAUD
5326,8/26/2013 0:00,4134,PENDING
5327,8/26/2013 0:00,10232,PENDING
5328,8/26/2013 0:00,10351,ON_HOLD
5329,8/26/2013 0:00,5970,COMPLETE
5330,8/26/2013 0:00,10076,PROCESSING
5331,8/26/2013 0:00,3361,CANCELED
5332,8/26/2013 0:00,1499,PENDING_PAYMENT
5333,8/26/2013 0:00,4502,COMPLETE
5334,8/26/2013 0:00,744,COMPLETE
5335,8/26/2013 0:00,5547,ON_HOLD
5336,8/26/2013 0:00,10607,COMPLETE
5337,8/26/2013 0:00,497,COMPLETE
5338,8/26/2013 0:00,3044,COMPLETE
5339,8/26/2013 0:00,10201,COMPLETE
5340,8/26/2013 0:00,8355,COMPLETE
5341,8/26/2013 0:00,2589,COMPLETE
5342,8/26/2013 0:00,3471,COMPLETE
5343,8/26/2013 0:00,9030,CLOSED
5344,8/26/2013 0:00,9893,CANCELED
5345,8/26/2013 0:00,472,CLOSED
5346,8/26/2013 0:00,8859,COMPLETE
5347,8/26/2013 0:00,6256,PENDING_PAYMENT
5348,8/26/2013 0:00,10966,PROCESSING
5349,8/26/2013 0:00,9449,CLOSED
5350,8/26/2013 0:00,9285,PENDING_PAYMENT
5351,8/26/2013 0:00,3565,COMPLETE
5352,8/26/2013 0:00,2271,COMPLETE
5353,8/26/2013 0:00,8926,PENDING_PAYMENT
5354,8/26/2013 0:00,7616,PENDING_PAYMENT
5355,8/26/2013 0:00,798,COMPLETE
5356,8/26/2013 0:00,7090,CLOSED
5357,8/26/2013 0:00,11404,PENDING
5358,8/26/2013 0:00,9296,PROCESSING
5359,8/26/2013 0:00,3248,PENDING
5360,8/26/2013 0:00,6285,PROCESSING
5361,8/26/2013 0:00,755,ON_HOLD
5362,8/26/2013 0:00,758,ON_HOLD
5363,8/26/2013 0:00,3228,PENDING_PAYMENT
5364,8/26/2013 0:00,12248,COMPLETE
5365,8/26/2013 0:00,6106,PENDING_PAYMENT
5366,8/26/2013 0:00,5855,COMPLETE
5367,8/26/2013 0:00,8288,COMPLETE
5368,8/26/2013 0:00,2159,COMPLETE
5369,8/26/2013 0:00,9847,COMPLETE
5370,8/26/2013 0:00,9468,CLOSED
5371,8/26/2013 0:00,4914,COMPLETE
5372,8/26/2013 0:00,10398,COMPLETE
5373,8/26/2013 0:00,2413,COMPLETE
5374,8/26/2013 0:00,4014,PROCESSING
5375,8/26/2013 0:00,9668,PENDING
5376,8/26/2013 0:00,6875,PENDING_PAYMENT
5377,8/26/2013 0:00,7938,COMPLETE
5378,8/26/2013 0:00,9079,ON_HOLD
5379,8/26/2013 0:00,838,PENDING_PAYMENT
5380,8/26/2013 0:00,8174,COMPLETE
5381,8/26/2013 0:00,3508,PENDING_PAYMENT
5382,8/26/2013 0:00,6111,PENDING_PAYMENT
5383,8/26/2013 0:00,10331,COMPLETE
5384,8/26/2013 0:00,4689,COMPLETE
5385,8/26/2013 0:00,2093,PENDING
5386,8/26/2013 0:00,6478,PENDING_PAYMENT
5387,8/26/2013 0:00,2909,PENDING_PAYMENT
5388,8/26/2013 0:00,5327,COMPLETE
5389,8/26/2013 0:00,12316,PENDING
5390,8/26/2013 0:00,12385,PAYMENT_REVIEW
5391,8/26/2013 0:00,6429,COMPLETE
5392,8/26/2013 0:00,9526,COMPLETE
5393,8/26/2013 0:00,3395,COMPLETE
5394,8/26/2013 0:00,8708,CLOSED
5395,8/26/2013 0:00,532,PENDING
5396,8/26/2013 0:00,4494,PROCESSING
5397,8/26/2013 0:00,450,COMPLETE
5398,8/26/2013 0:00,6964,PROCESSING
5399,8/26/2013 0:00,9722,PENDING
5400,8/26/2013 0:00,1447,COMPLETE
5401,8/26/2013 0:00,11945,PENDING_PAYMENT
5402,8/26/2013 0:00,10781,COMPLETE
5403,8/26/2013 0:00,269,PENDING_PAYMENT
5404,8/26/2013 0:00,6059,ON_HOLD
5405,8/26/2013 0:00,9647,PENDING_PAYMENT
5406,8/26/2013 0:00,11333,PROCESSING
5407,8/26/2013 0:00,8081,COMPLETE
5408,8/26/2013 0:00,11084,PROCESSING
5409,8/26/2013 0:00,4247,PENDING_PAYMENT
5410,8/26/2013 0:00,12086,PENDING_PAYMENT
5411,8/26/2013 0:00,11442,PENDING_PAYMENT
5412,8/26/2013 0:00,1382,COMPLETE
5413,8/26/2013 0:00,3883,PENDING
5414,8/26/2013 0:00,9531,CLOSED
5415,8/26/2013 0:00,12371,PENDING_PAYMENT
5416,8/26/2013 0:00,10965,PROCESSING
5417,8/26/2013 0:00,4148,PENDING_PAYMENT
5418,8/26/2013 0:00,11403,PENDING_PAYMENT
5419,8/26/2013 0:00,8496,PENDING_PAYMENT
5420,8/26/2013 0:00,6094,PENDING
5421,8/26/2013 0:00,12267,PENDING_PAYMENT
5422,8/26/2013 0:00,8208,COMPLETE
5423,8/26/2013 0:00,3285,PENDING_PAYMENT
5424,8/26/2013 0:00,11574,PENDING
5425,8/26/2013 0:00,8217,PENDING_PAYMENT
5426,8/26/2013 0:00,2970,COMPLETE
5427,8/26/2013 0:00,8552,CLOSED
5428,8/26/2013 0:00,6143,PENDING_PAYMENT
5429,8/26/2013 0:00,7736,PENDING
5430,8/26/2013 0:00,10762,COMPLETE
5431,8/26/2013 0:00,10582,PENDING_PAYMENT
5432,8/27/2013 0:00,8025,PROCESSING
5433,8/27/2013 0:00,2185,PROCESSING
5434,8/27/2013 0:00,1771,COMPLETE
5435,8/27/2013 0:00,6442,PROCESSING
5436,8/27/2013 0:00,1974,COMPLETE
5437,8/27/2013 0:00,7319,COMPLETE
5438,8/27/2013 0:00,2645,ON_HOLD
5439,8/27/2013 0:00,4440,PENDING_PAYMENT
5440,8/27/2013 0:00,1291,PROCESSING
5441,8/27/2013 0:00,1096,COMPLETE
5442,8/27/2013 0:00,2562,COMPLETE
5443,8/27/2013 0:00,5024,PROCESSING
5444,8/27/2013 0:00,11814,PROCESSING
5445,8/27/2013 0:00,3175,COMPLETE
5446,8/27/2013 0:00,10493,PENDING_PAYMENT
5447,8/27/2013 0:00,8184,PROCESSING
5448,8/27/2013 0:00,6357,COMPLETE
5449,8/27/2013 0:00,9744,CLOSED
5450,8/27/2013 0:00,3026,COMPLETE
5451,8/27/2013 0:00,1108,CANCELED
5452,8/27/2013 0:00,3247,ON_HOLD
5453,8/27/2013 0:00,936,PENDING_PAYMENT
5454,8/27/2013 0:00,1327,CLOSED
5455,8/27/2013 0:00,7670,COMPLETE
5456,8/27/2013 0:00,9926,PROCESSING
5457,8/27/2013 0:00,7892,PENDING_PAYMENT
5458,8/27/2013 0:00,9714,PENDING_PAYMENT
5459,8/27/2013 0:00,8745,PENDING_PAYMENT
5460,8/27/2013 0:00,1981,PENDING_PAYMENT
5461,8/27/2013 0:00,556,PROCESSING
5462,8/27/2013 0:00,6130,COMPLETE
5463,8/27/2013 0:00,11156,PENDING_PAYMENT
5464,8/27/2013 0:00,306,COMPLETE
5465,8/27/2013 0:00,5533,PROCESSING
5466,8/27/2013 0:00,11973,PENDING_PAYMENT
5467,8/27/2013 0:00,296,PROCESSING
5468,8/27/2013 0:00,9391,PENDING_PAYMENT
5469,8/27/2013 0:00,3296,CLOSED
5470,8/27/2013 0:00,6323,PENDING_PAYMENT
5471,8/27/2013 0:00,9960,COMPLETE
5472,8/27/2013 0:00,3999,PROCESSING
5473,8/27/2013 0:00,1159,ON_HOLD
5474,8/27/2013 0:00,1673,COMPLETE
5475,8/27/2013 0:00,4199,COMPLETE
5476,8/27/2013 0:00,2717,COMPLETE
5477,8/27/2013 0:00,182,PENDING_PAYMENT
5478,8/27/2013 0:00,5653,COMPLETE
5479,8/27/2013 0:00,6172,PROCESSING
5480,8/27/2013 0:00,5526,CLOSED
5481,8/27/2013 0:00,2842,ON_HOLD
5482,8/27/2013 0:00,7962,PENDING
5483,8/27/2013 0:00,9537,PENDING_PAYMENT
5484,8/27/2013 0:00,12123,PENDING
5485,8/27/2013 0:00,3917,ON_HOLD
5486,8/27/2013 0:00,1714,COMPLETE
5487,8/27/2013 0:00,8666,COMPLETE
5488,8/27/2013 0:00,8124,CLOSED
5489,8/27/2013 0:00,9182,PENDING_PAYMENT
5490,8/27/2013 0:00,255,ON_HOLD
5491,8/27/2013 0:00,1063,PENDING
5492,8/27/2013 0:00,4580,CLOSED
5493,8/27/2013 0:00,1412,COMPLETE
5494,8/27/2013 0:00,1844,PENDING_PAYMENT
5495,8/27/2013 0:00,4456,PENDING_PAYMENT
5496,8/27/2013 0:00,1006,PENDING_PAYMENT
5497,8/27/2013 0:00,7694,COMPLETE
5498,8/27/2013 0:00,3639,PENDING
5499,8/27/2013 0:00,4459,PROCESSING
5500,8/27/2013 0:00,11380,COMPLETE
5501,8/27/2013 0:00,6014,COMPLETE
5502,8/27/2013 0:00,2533,COMPLETE
5503,8/27/2013 0:00,10357,PROCESSING
5504,8/27/2013 0:00,4786,CLOSED
5505,8/27/2013 0:00,10978,COMPLETE
5506,8/27/2013 0:00,9879,CLOSED
5507,8/27/2013 0:00,11767,CLOSED
5508,8/27/2013 0:00,9549,COMPLETE
5509,8/27/2013 0:00,8568,PENDING_PAYMENT
5510,8/27/2013 0:00,6652,COMPLETE
5511,8/27/2013 0:00,2812,PROCESSING
5512,8/27/2013 0:00,3677,COMPLETE
5513,8/27/2013 0:00,9825,PENDING_PAYMENT
5514,8/27/2013 0:00,7805,CLOSED
5515,8/27/2013 0:00,2918,CLOSED
5516,8/27/2013 0:00,1601,PENDING_PAYMENT
5517,8/27/2013 0:00,10735,COMPLETE
5518,8/27/2013 0:00,12116,PROCESSING
5519,8/27/2013 0:00,10154,SUSPECTED_FRAUD
5520,8/27/2013 0:00,12285,PENDING
5521,8/27/2013 0:00,5509,COMPLETE
5522,8/27/2013 0:00,5826,COMPLETE
5523,8/27/2013 0:00,767,PENDING
5524,8/27/2013 0:00,3604,CANCELED
5525,8/27/2013 0:00,9875,SUSPECTED_FRAUD
5526,8/27/2013 0:00,1261,PENDING
5527,8/27/2013 0:00,4701,PENDING
5528,8/27/2013 0:00,6071,PROCESSING
5529,8/27/2013 0:00,3273,PENDING_PAYMENT
5530,8/27/2013 0:00,5612,COMPLETE
5531,8/27/2013 0:00,1788,COMPLETE
5532,8/27/2013 0:00,5780,PENDING_PAYMENT
5533,8/27/2013 0:00,5315,CANCELED
5534,8/27/2013 0:00,1657,CLOSED
5535,8/27/2013 0:00,6443,PENDING_PAYMENT
5536,8/27/2013 0:00,3983,CLOSED
5537,8/27/2013 0:00,6546,COMPLETE
5538,8/27/2013 0:00,1665,PENDING_PAYMENT
5539,8/27/2013 0:00,334,PROCESSING
5540,8/27/2013 0:00,10777,PROCESSING
5541,8/27/2013 0:00,10875,PENDING_PAYMENT
5542,8/27/2013 0:00,4018,CLOSED
5543,8/27/2013 0:00,9692,ON_HOLD
5544,8/27/2013 0:00,8415,PENDING_PAYMENT
5545,8/27/2013 0:00,8936,PENDING_PAYMENT
5546,8/27/2013 0:00,9249,COMPLETE
5547,8/27/2013 0:00,2944,ON_HOLD
5548,8/27/2013 0:00,1747,PENDING_PAYMENT
5549,8/27/2013 0:00,4709,PENDING_PAYMENT
5550,8/27/2013 0:00,4309,PROCESSING
5551,8/27/2013 0:00,4265,PROCESSING
5552,8/27/2013 0:00,11379,PENDING_PAYMENT
5553,8/27/2013 0:00,11865,COMPLETE
5554,8/27/2013 0:00,9759,COMPLETE
5555,8/27/2013 0:00,6499,CLOSED
5556,8/27/2013 0:00,2577,COMPLETE
5557,8/27/2013 0:00,2712,CLOSED
5558,8/27/2013 0:00,3323,PROCESSING
5559,8/27/2013 0:00,5911,COMPLETE
5560,8/27/2013 0:00,6635,COMPLETE
5561,8/27/2013 0:00,10994,PENDING
5562,8/27/2013 0:00,12209,COMPLETE
5563,8/27/2013 0:00,185,ON_HOLD
5564,8/27/2013 0:00,8987,ON_HOLD
5565,8/27/2013 0:00,11705,PENDING
5566,8/27/2013 0:00,7544,COMPLETE
5567,8/27/2013 0:00,3244,COMPLETE
5568,8/27/2013 0:00,11017,PENDING_PAYMENT
5569,8/27/2013 0:00,4919,COMPLETE
5570,8/27/2013 0:00,3536,COMPLETE
5571,8/27/2013 0:00,6704,PENDING_PAYMENT
5572,8/27/2013 0:00,7554,COMPLETE
5573,8/27/2013 0:00,1670,CLOSED
5574,8/28/2013 0:00,2609,PENDING_PAYMENT
5575,8/28/2013 0:00,7064,PROCESSING
5576,8/28/2013 0:00,6457,ON_HOLD
5577,8/28/2013 0:00,316,COMPLETE
5578,8/28/2013 0:00,5218,CLOSED
5579,8/28/2013 0:00,7196,SUSPECTED_FRAUD
5580,8/28/2013 0:00,316,PAYMENT_REVIEW
5581,8/28/2013 0:00,7786,COMPLETE
5582,8/28/2013 0:00,7481,PENDING
5583,8/28/2013 0:00,4195,PENDING_PAYMENT
5584,8/28/2013 0:00,10102,CLOSED
5585,8/28/2013 0:00,11588,COMPLETE
5586,8/28/2013 0:00,12137,PENDING_PAYMENT
5587,8/28/2013 0:00,7457,PENDING
5588,8/28/2013 0:00,3252,PENDING_PAYMENT
5589,8/28/2013 0:00,10168,CLOSED
5590,8/28/2013 0:00,1279,ON_HOLD
5591,8/28/2013 0:00,5417,CLOSED
5592,8/28/2013 0:00,1969,PROCESSING
5593,8/28/2013 0:00,11667,COMPLETE
5594,8/28/2013 0:00,5037,COMPLETE
5595,8/28/2013 0:00,12140,PENDING_PAYMENT
5596,8/28/2013 0:00,3928,COMPLETE
5597,8/28/2013 0:00,8468,COMPLETE
5598,8/28/2013 0:00,8963,PENDING_PAYMENT
5599,8/28/2013 0:00,1607,CLOSED
5600,8/28/2013 0:00,3597,PENDING_PAYMENT
5601,8/28/2013 0:00,2001,COMPLETE
5602,8/28/2013 0:00,9789,COMPLETE
5603,8/28/2013 0:00,8757,PENDING
5604,8/28/2013 0:00,8509,COMPLETE
5605,8/28/2013 0:00,1385,PROCESSING
5606,8/28/2013 0:00,1058,COMPLETE
5607,8/28/2013 0:00,5388,ON_HOLD
5608,8/28/2013 0:00,1017,COMPLETE
5609,8/28/2013 0:00,9949,ON_HOLD
5610,8/28/2013 0:00,5772,PENDING
5611,8/28/2013 0:00,1783,PENDING_PAYMENT
5612,8/28/2013 0:00,8010,COMPLETE
5613,8/28/2013 0:00,7052,CANCELED
5614,8/28/2013 0:00,4297,PENDING
5615,8/28/2013 0:00,5926,COMPLETE
5616,8/28/2013 0:00,3077,PENDING_PAYMENT
5617,8/28/2013 0:00,3160,COMPLETE
5618,8/28/2013 0:00,10563,COMPLETE
5619,8/28/2013 0:00,8591,CLOSED
5620,8/28/2013 0:00,2836,COMPLETE
5621,8/28/2013 0:00,88,PAYMENT_REVIEW
5622,8/28/2013 0:00,11185,PROCESSING
5623,8/28/2013 0:00,8040,CLOSED
5624,8/28/2013 0:00,8958,PENDING_PAYMENT
5625,8/28/2013 0:00,11091,COMPLETE
5626,8/28/2013 0:00,7317,CLOSED
5627,8/28/2013 0:00,10443,CLOSED
5628,8/28/2013 0:00,990,PENDING
5629,8/28/2013 0:00,2389,CANCELED
5630,8/28/2013 0:00,251,PENDING
5631,8/28/2013 0:00,4647,PENDING_PAYMENT
5632,8/28/2013 0:00,7844,COMPLETE
5633,8/28/2013 0:00,9796,PROCESSING
5634,8/28/2013 0:00,6658,PENDING_PAYMENT
5635,8/28/2013 0:00,2195,PENDING_PAYMENT
5636,8/28/2013 0:00,2820,PROCESSING
5637,8/28/2013 0:00,2298,PROCESSING
5638,8/28/2013 0:00,11133,COMPLETE
5639,8/28/2013 0:00,4707,COMPLETE
5640,8/28/2013 0:00,1304,PROCESSING
5641,8/28/2013 0:00,857,PENDING
5642,8/28/2013 0:00,9465,PENDING_PAYMENT
5643,8/28/2013 0:00,5452,COMPLETE
5644,8/28/2013 0:00,10043,PENDING
5645,8/28/2013 0:00,9751,COMPLETE
5646,8/28/2013 0:00,3997,CANCELED
5647,8/28/2013 0:00,8409,PENDING_PAYMENT
5648,8/28/2013 0:00,3323,PENDING_PAYMENT
5649,8/28/2013 0:00,568,ON_HOLD
5650,8/29/2013 0:00,700,PROCESSING
5651,8/29/2013 0:00,10012,PENDING_PAYMENT
5652,8/29/2013 0:00,7748,COMPLETE
5653,8/29/2013 0:00,9369,COMPLETE
5654,8/29/2013 0:00,11965,COMPLETE
5655,8/29/2013 0:00,494,PROCESSING
5656,8/29/2013 0:00,10612,COMPLETE
5657,8/29/2013 0:00,9045,CLOSED
5658,8/29/2013 0:00,9562,COMPLETE
5659,8/29/2013 0:00,9494,CLOSED
5660,8/29/2013 0:00,2768,PENDING_PAYMENT
5661,8/29/2013 0:00,3129,COMPLETE
5662,8/29/2013 0:00,11996,PENDING
5663,8/29/2013 0:00,9011,SUSPECTED_FRAUD
5664,8/29/2013 0:00,7926,PENDING_PAYMENT
5665,8/29/2013 0:00,11170,COMPLETE
5666,8/29/2013 0:00,10685,PROCESSING
5667,8/29/2013 0:00,12326,COMPLETE
5668,8/29/2013 0:00,11539,CLOSED
5669,8/29/2013 0:00,3882,COMPLETE
5670,8/29/2013 0:00,2683,PROCESSING
5671,8/29/2013 0:00,2594,CLOSED
5672,8/29/2013 0:00,11552,PROCESSING
5673,8/29/2013 0:00,643,SUSPECTED_FRAUD
5674,8/29/2013 0:00,1877,CLOSED
5675,8/29/2013 0:00,1100,COMPLETE
5676,8/29/2013 0:00,1229,PROCESSING
5677,8/29/2013 0:00,10830,PROCESSING
5678,8/29/2013 0:00,11689,PENDING
5679,8/29/2013 0:00,11861,COMPLETE
5680,8/29/2013 0:00,4547,COMPLETE
5681,8/29/2013 0:00,8111,COMPLETE
5682,8/29/2013 0:00,6507,CLOSED
5683,8/29/2013 0:00,22,PROCESSING
5684,8/29/2013 0:00,9661,PENDING
5685,8/29/2013 0:00,11617,PROCESSING
5686,8/29/2013 0:00,1053,PENDING_PAYMENT
5687,8/29/2013 0:00,3958,CLOSED
5688,8/29/2013 0:00,1715,COMPLETE
5689,8/29/2013 0:00,10355,PENDING
5690,8/29/2013 0:00,12235,PENDING_PAYMENT
5691,8/29/2013 0:00,6210,PENDING_PAYMENT
5692,8/29/2013 0:00,3303,COMPLETE
5693,8/29/2013 0:00,11361,COMPLETE
5694,8/29/2013 0:00,3192,COMPLETE
5695,8/29/2013 0:00,3185,PENDING_PAYMENT
5696,8/29/2013 0:00,7277,ON_HOLD
5697,8/29/2013 0:00,907,PENDING_PAYMENT
5698,8/29/2013 0:00,10375,PENDING_PAYMENT
5699,8/29/2013 0:00,6143,COMPLETE
5700,8/29/2013 0:00,1055,PROCESSING
5701,8/29/2013 0:00,579,PENDING_PAYMENT
5702,8/29/2013 0:00,10610,COMPLETE
5703,8/29/2013 0:00,5197,COMPLETE
5704,8/29/2013 0:00,7593,CLOSED
5705,8/29/2013 0:00,4251,COMPLETE
5706,8/29/2013 0:00,2669,CLOSED
5707,8/29/2013 0:00,4167,SUSPECTED_FRAUD
5708,8/29/2013 0:00,11958,PENDING
5709,8/29/2013 0:00,9047,COMPLETE
5710,8/29/2013 0:00,1659,COMPLETE
5711,8/29/2013 0:00,8543,COMPLETE
5712,8/29/2013 0:00,8925,PROCESSING
5713,8/29/2013 0:00,8637,PENDING_PAYMENT
5714,8/29/2013 0:00,1124,CLOSED
5715,8/29/2013 0:00,9814,COMPLETE
5716,8/29/2013 0:00,7130,PROCESSING
5717,8/29/2013 0:00,8403,COMPLETE
5718,8/29/2013 0:00,12026,COMPLETE
5719,8/29/2013 0:00,11058,PENDING_PAYMENT
5720,8/29/2013 0:00,11100,PENDING_PAYMENT
5721,8/29/2013 0:00,9235,CLOSED
5722,8/29/2013 0:00,7870,PENDING
5723,8/29/2013 0:00,6334,PENDING
5724,8/29/2013 0:00,5316,COMPLETE
5725,8/29/2013 0:00,7099,COMPLETE
5726,8/29/2013 0:00,167,PENDING_PAYMENT
5727,8/29/2013 0:00,5338,PROCESSING
5728,8/29/2013 0:00,8283,CLOSED
5729,8/29/2013 0:00,7446,COMPLETE
5730,8/29/2013 0:00,6829,COMPLETE
5731,8/29/2013 0:00,2689,CANCELED
5732,8/29/2013 0:00,9683,CLOSED
5733,8/29/2013 0:00,9568,PENDING_PAYMENT
5734,8/29/2013 0:00,4346,PENDING_PAYMENT
5735,8/29/2013 0:00,2285,CLOSED
5736,8/29/2013 0:00,6565,PENDING_PAYMENT
5737,8/29/2013 0:00,8374,COMPLETE
5738,8/29/2013 0:00,4582,COMPLETE
5739,8/29/2013 0:00,5904,CLOSED
5740,8/29/2013 0:00,554,PENDING
5741,8/29/2013 0:00,2571,COMPLETE
5742,8/29/2013 0:00,9919,COMPLETE
5743,8/29/2013 0:00,11717,COMPLETE
5744,8/29/2013 0:00,4181,COMPLETE
5745,8/29/2013 0:00,6392,COMPLETE
5746,8/29/2013 0:00,11660,PROCESSING
5747,8/29/2013 0:00,10101,COMPLETE
5748,8/29/2013 0:00,4479,CANCELED
5749,8/29/2013 0:00,10144,PENDING_PAYMENT
5750,8/29/2013 0:00,2205,COMPLETE
5751,8/29/2013 0:00,2058,PENDING
5752,8/29/2013 0:00,6419,PENDING_PAYMENT
5753,8/29/2013 0:00,1210,CLOSED
5754,8/29/2013 0:00,4372,CLOSED
5755,8/29/2013 0:00,7331,COMPLETE
5756,8/29/2013 0:00,4924,PENDING
5757,8/29/2013 0:00,1221,PENDING_PAYMENT
5758,8/29/2013 0:00,4978,PENDING_PAYMENT
5759,8/29/2013 0:00,3672,PENDING_PAYMENT
5760,8/29/2013 0:00,10180,PENDING_PAYMENT
5761,8/29/2013 0:00,8321,CANCELED
5762,8/29/2013 0:00,12071,PENDING
5763,8/29/2013 0:00,3433,COMPLETE
5764,8/29/2013 0:00,8524,COMPLETE
5765,8/29/2013 0:00,9574,CLOSED
5766,8/29/2013 0:00,3936,CLOSED
5767,8/29/2013 0:00,11359,PENDING_PAYMENT
5768,8/29/2013 0:00,11583,PENDING
5769,8/29/2013 0:00,6361,PROCESSING
5770,8/29/2013 0:00,866,PROCESSING
5771,8/29/2013 0:00,1494,PROCESSING
5772,8/29/2013 0:00,11178,CLOSED
5773,8/29/2013 0:00,2009,PENDING_PAYMENT
5774,8/29/2013 0:00,9589,PROCESSING
5775,8/29/2013 0:00,12030,COMPLETE
5776,8/29/2013 0:00,4458,PENDING
5777,8/29/2013 0:00,1378,CANCELED
5778,8/29/2013 0:00,3986,PROCESSING
5779,8/29/2013 0:00,3145,PENDING_PAYMENT
5780,8/29/2013 0:00,1224,PROCESSING
5781,8/29/2013 0:00,11238,PROCESSING
5782,8/29/2013 0:00,10650,COMPLETE
5783,8/29/2013 0:00,1847,PAYMENT_REVIEW
5784,8/29/2013 0:00,3754,PROCESSING
5785,8/29/2013 0:00,1672,COMPLETE
5786,8/29/2013 0:00,9783,COMPLETE
5787,8/29/2013 0:00,9813,CANCELED
5788,8/29/2013 0:00,8018,PENDING_PAYMENT
5789,8/29/2013 0:00,2152,PENDING_PAYMENT
5790,8/29/2013 0:00,7140,PENDING_PAYMENT
5791,8/29/2013 0:00,1897,PROCESSING
5792,8/29/2013 0:00,7730,COMPLETE
5793,8/29/2013 0:00,9387,COMPLETE
5794,8/29/2013 0:00,50,COMPLETE
5795,8/29/2013 0:00,9717,COMPLETE
5796,8/29/2013 0:00,2358,COMPLETE
5797,8/29/2013 0:00,1075,SUSPECTED_FRAUD
5798,8/29/2013 0:00,1802,PENDING_PAYMENT
5799,8/29/2013 0:00,5731,COMPLETE
5800,8/29/2013 0:00,7507,CLOSED
5801,8/29/2013 0:00,2881,COMPLETE
